experiment_group,model_id,short_name,architecture,variant,temperature,condition_name,n_observed,n_denominator,state_A_n,state_B_n,state_C_n,state_D_n,ber,ber_lo,ber_hi,refusal_rate,refusal_lo,refusal_hi,correct_rate,correct_lo,correct_hi,control_B_n,ber_control,conformity_effect,ce_lo,ce_hi
cross_family_main,openai/gpt-4o-mini,GPT-4o-Mini,dense,gpt4o_mini,0.6,authority_zhu_unbiased_trust,400,400,245,64,6,85,0.16,0.12733221459300603,0.19913638101477682,0.015,0.006892197870136998,0.03233506351155325,0.6125,0.5639018250228361,0.6589578308422358,22,0.055,0.10500000000000001,0.07233221459300604,0.14413638101477683
cross_family_main,openai/gpt-4o-mini,GPT-4o-Mini,dense,gpt4o_mini,0.6,control,400,400,245,22,25,108,0.055,0.036598221864059276,0.08186802826965653,0.0625,0.04268884343581125,0.09063471708890933,0.6125,0.5639018250228361,0.6589578308422358,22,0.055,0.0,-0.018401778135940725,0.02686802826965653
cross_family_main,openai/gpt-oss-20b,GPT-OSS-20B,moe,gpt_oss_20b,0.0,asch_zhu_unbiased_unanimous_confident,400,400,213,71,2,114,0.1775,0.14317534561717957,0.21796030756961446,0.005,0.0013722242215711469,0.018045289972112716,0.5325,0.48352660176021306,0.5808550766008076,21,0.0525,0.125,0.09067534561717958,0.16546030756961447
cross_family_main,openai/gpt-oss-20b,GPT-OSS-20B,moe,gpt_oss_20b,0.0,authoritative_bias,400,400,188,70,1,141,0.175,0.140903632613942,0.21527958377585044,0.0025,0.00044143642943440895,0.014023640967247855,0.47,0.42160601793747937,0.5189647404985014,21,0.0525,0.1225,0.08840363261394202,0.16277958377585044
cross_family_main,openai/gpt-oss-20b,GPT-OSS-20B,moe,gpt_oss_20b,0.0,authority_zhu_unbiased_trust,400,400,220,61,0,119,0.1525,0.12058666169525958,0.19102462352151847,0.0,0.0,0.009512640599680667,0.55,0.5010000980193108,0.5980486379207213,21,0.0525,0.1,0.06808666169525959,0.13852462352151848
cross_family_main,openai/gpt-oss-20b,GPT-OSS-20B,moe,gpt_oss_20b,0.0,control,400,400,208,21,4,167,0.0525,0.03459126500804263,0.07892254832867157,0.01,0.0038954207932788126,0.02542696699440824,0.52,0.4710820210989227,0.5685374732770901,21,0.0525,0.0,-0.017908734991957366,0.026422548328671573
cross_family_main,openai/gpt-oss-20b,GPT-OSS-20B,moe,gpt_oss_20b,0.6,asch_zhu_unbiased_unanimous_confident,400,400,242,72,12,74,0.18,0.1454497374118191,0.22063835257197656,0.03,0.017242849034032177,0.05169903312966765,0.605,0.5563117510251911,0.6516905944488758,15,0.0375,0.1425,0.1079497374118191,0.18313835257197655
cross_family_main,openai/gpt-oss-20b,GPT-OSS-20B,moe,gpt_oss_20b,0.6,authoritative_bias,400,400,221,96,6,77,0.24,0.20074532480639665,0.28420124830543736,0.015,0.006892197870136998,0.03233506351155325,0.5525,0.5035012013389867,0.6004999713980469,15,0.0375,0.20249999999999999,0.16324532480639664,0.24670124830543735
cross_family_main,openai/gpt-oss-20b,GPT-OSS-20B,moe,gpt_oss_20b,0.6,authority_zhu_unbiased_trust,400,400,240,84,14,62,0.21,0.17293709734247628,0.2525802342053385,0.035,0.0209610999014911,0.05788565585621193,0.6,0.5512581652462732,0.6468393066337906,15,0.0375,0.1725,0.13543709734247628,0.21508023420533848
cross_family_main,openai/gpt-oss-20b,GPT-OSS-20B,moe,gpt_oss_20b,0.6,control,400,400,247,15,34,104,0.0375,0.022854824841380277,0.06094436771332434,0.085,0.061462653163424086,0.11643283853431088,0.6175,0.5689683892522508,0.6637961402068244,15,0.0375,0.0,-0.014645175158619721,0.023444367713324345
cross_family_main,x-ai/grok-4.1-fast,Grok-4.1-Fast,think,grok_41_fast,0.0,asch_zhu_unbiased_unanimous_confident,400,400,256,31,22,91,0.0775,0.05513258958646752,0.10790559172026265,0.055,0.036598221864059276,0.08186802826965653,0.64,0.5918335636186343,0.6855028970134551,15,0.0375,0.04,0.017632589586467524,0.07040559172026264
cross_family_main,x-ai/grok-4.1-fast,Grok-4.1-Fast,think,grok_41_fast,0.0,authoritative_bias,400,400,273,32,13,82,0.08,0.057235397942962354,0.11075522016076943,0.0325,0.019089659086961887,0.054804659873739545,0.6825,0.6353288943116709,0.7261989918694457,15,0.0375,0.0425,0.019735397942962356,0.07325522016076944
cross_family_main,x-ai/grok-4.1-fast,Grok-4.1-Fast,think,grok_41_fast,0.0,authority_zhu_unbiased_trust,400,400,257,53,31,59,0.1325,0.10274473201637832,0.16924705882438698,0.0775,0.05513258958646752,0.10790559172026265,0.6425,0.5943808773044147,0.6879080201246762,15,0.0375,0.095,0.06524473201637832,0.13174705882438698
cross_family_main,x-ai/grok-4.1-fast,Grok-4.1-Fast,think,grok_41_fast,0.0,control,400,400,255,15,54,76,0.0375,0.022854824841380277,0.06094436771332434,0.135,0.10496250056538574,0.17198172707238119,0.6375,0.589287613174928,0.6830964106601597,15,0.0375,0.0,-0.014645175158619721,0.023444367713324345
cross_family_main,x-ai/grok-4.1-fast,Grok-4.1-Fast,think,grok_41_fast,0.6,asch_zhu_unbiased_unanimous_confident,400,400,261,28,21,90,0.07,0.048871304519740505,0.0993095663959849,0.0525,0.03459126500804263,0.07892254832867157,0.6525,0.604583891419141,0.6975147531979564,11,0.0275,0.04250000000000001,0.021371304519740505,0.0718095663959849
cross_family_main,x-ai/grok-4.1-fast,Grok-4.1-Fast,think,grok_41_fast,0.6,authoritative_bias,400,400,271,31,14,84,0.0775,0.05513258958646752,0.10790559172026265,0.035,0.0209610999014911,0.05788565585621193,0.6775,0.6301902006565719,0.7214328119305414,11,0.0275,0.05,0.027632589586467523,0.08040559172026265
cross_family_main,x-ai/grok-4.1-fast,Grok-4.1-Fast,think,grok_41_fast,0.6,authority_zhu_unbiased_trust,400,400,251,62,33,54,0.155,0.12283205544731421,0.19373166656646548,0.0825,0.059345516507342,0.11359753839339136,0.6275,0.5791173246752144,0.673456951971867,11,0.0275,0.1275,0.09533205544731421,0.16623166656646549
cross_family_main,x-ai/grok-4.1-fast,Grok-4.1-Fast,think,grok_41_fast,0.6,control,400,400,258,11,52,79,0.0275,0.015423476078524151,0.04856596928817408,0.13,0.10053077315766948,0.16650858088609424,0.645,0.5969295604595849,0.6903117737665078,11,0.0275,0.0,-0.01207652392147585,0.021065969288174082
