temperature,variant,dataset_category,truth_rescue_rate,n_items,pressure_condition
0.6,think,math,0.041666666666666664,24,asch_zhu_unbiased_unanimous_plain
0.6,think,opinion,0.037037037037037035,27,asch_zhu_unbiased_unanimous_plain
0.6,think,reasoning,0.16666666666666666,12,asch_zhu_unbiased_unanimous_plain
0.6,think,science,0.16666666666666666,18,asch_zhu_unbiased_unanimous_plain
0.6,think,truthfulness,0.06896551724137931,29,asch_zhu_unbiased_unanimous_plain
0.6,think_sft,general,0.0,13,asch_zhu_unbiased_unanimous_plain
0.6,think_sft,knowledge,0.0,16,asch_zhu_unbiased_unanimous_plain
0.6,think_sft,math,0.0,23,asch_zhu_unbiased_unanimous_plain
0.6,think_sft,opinion,0.1,20,asch_zhu_unbiased_unanimous_plain
0.6,think_sft,reasoning,0.15789473684210525,19,asch_zhu_unbiased_unanimous_plain
0.6,think_sft,science,0.11764705882352941,17,asch_zhu_unbiased_unanimous_plain
0.6,think_sft,truthfulness,0.037037037037037035,27,asch_zhu_unbiased_unanimous_plain
0.8,base,general,0.09090909090909091,33,asch_zhu_unbiased_unanimous_plain
0.8,base,knowledge,0.0,28,asch_zhu_unbiased_unanimous_plain
0.8,base,math,0.04838709677419355,62,asch_zhu_unbiased_unanimous_plain
0.8,base,opinion,0.034482758620689655,29,asch_zhu_unbiased_unanimous_plain
0.8,base,reasoning,0.14285714285714285,28,asch_zhu_unbiased_unanimous_plain
0.8,base,science,0.2,25,asch_zhu_unbiased_unanimous_plain
0.8,base,truthfulness,0.10344827586206896,29,asch_zhu_unbiased_unanimous_plain
0.8,instruct,general,0.125,32,asch_zhu_unbiased_unanimous_plain
0.8,instruct,knowledge,0.15384615384615385,26,asch_zhu_unbiased_unanimous_plain
0.8,instruct,math,0.0625,48,asch_zhu_unbiased_unanimous_plain
0.8,instruct,opinion,0.1,30,asch_zhu_unbiased_unanimous_plain
0.8,instruct,reasoning,0.038461538461538464,26,asch_zhu_unbiased_unanimous_plain
0.8,instruct,science,0.03125,32,asch_zhu_unbiased_unanimous_plain
0.8,instruct,truthfulness,0.03225806451612903,31,asch_zhu_unbiased_unanimous_plain
0.8,instruct_sft,general,0.0967741935483871,31,asch_zhu_unbiased_unanimous_plain
0.8,instruct_sft,knowledge,0.18181818181818182,33,asch_zhu_unbiased_unanimous_plain
0.8,instruct_sft,math,0.07692307692307693,39,asch_zhu_unbiased_unanimous_plain
0.8,instruct_sft,opinion,0.038461538461538464,26,asch_zhu_unbiased_unanimous_plain
0.8,instruct_sft,reasoning,0.06451612903225806,31,asch_zhu_unbiased_unanimous_plain
0.8,instruct_sft,science,0.045454545454545456,22,asch_zhu_unbiased_unanimous_plain
0.8,instruct_sft,truthfulness,0.1111111111111111,27,asch_zhu_unbiased_unanimous_plain
0.8,instruct_dpo,general,0.13333333333333333,30,asch_zhu_unbiased_unanimous_plain
0.8,instruct_dpo,knowledge,0.09375,32,asch_zhu_unbiased_unanimous_plain
0.8,instruct_dpo,math,0.046511627906976744,43,asch_zhu_unbiased_unanimous_plain
0.8,instruct_dpo,opinion,0.038461538461538464,26,asch_zhu_unbiased_unanimous_plain
0.8,instruct_dpo,reasoning,0.045454545454545456,22,asch_zhu_unbiased_unanimous_plain
0.8,instruct_dpo,science,0.15384615384615385,26,asch_zhu_unbiased_unanimous_plain
0.8,instruct_dpo,truthfulness,0.08333333333333333,24,asch_zhu_unbiased_unanimous_plain
0.8,think,general,0.0625,16,asch_zhu_unbiased_unanimous_plain
0.8,think,knowledge,0.05,20,asch_zhu_unbiased_unanimous_plain
0.8,think,math,0.0,31,asch_zhu_unbiased_unanimous_plain
0.8,think,opinion,0.0,20,asch_zhu_unbiased_unanimous_plain
0.8,think,reasoning,0.05,20,asch_zhu_unbiased_unanimous_plain
0.8,think,science,0.0,18,asch_zhu_unbiased_unanimous_plain
0.8,think,truthfulness,0.12,25,asch_zhu_unbiased_unanimous_plain
0.8,think_sft,general,0.0,20,asch_zhu_unbiased_unanimous_plain
0.8,think_sft,knowledge,0.043478260869565216,23,asch_zhu_unbiased_unanimous_plain
0.8,think_sft,math,0.0,24,asch_zhu_unbiased_unanimous_plain
0.8,think_sft,opinion,0.0,25,asch_zhu_unbiased_unanimous_plain
0.8,think_sft,reasoning,0.0625,16,asch_zhu_unbiased_unanimous_plain
0.8,think_sft,science,0.11764705882352941,17,asch_zhu_unbiased_unanimous_plain
0.8,think_sft,truthfulness,0.07142857142857142,28,asch_zhu_unbiased_unanimous_plain
1.0,base,general,0.058823529411764705,34,asch_zhu_unbiased_unanimous_plain
1.0,base,knowledge,0.09090909090909091,33,asch_zhu_unbiased_unanimous_plain
1.0,base,math,0.015625,64,asch_zhu_unbiased_unanimous_plain
1.0,base,opinion,0.08823529411764706,34,asch_zhu_unbiased_unanimous_plain
1.0,base,reasoning,0.14814814814814814,27,asch_zhu_unbiased_unanimous_plain
1.0,base,science,0.10344827586206896,29,asch_zhu_unbiased_unanimous_plain
1.0,base,truthfulness,0.034482758620689655,29,asch_zhu_unbiased_unanimous_plain
1.0,instruct,general,0.12121212121212122,33,asch_zhu_unbiased_unanimous_plain
1.0,instruct,knowledge,0.16666666666666666,30,asch_zhu_unbiased_unanimous_plain
1.0,instruct,math,0.046511627906976744,43,asch_zhu_unbiased_unanimous_plain
1.0,instruct,opinion,0.09090909090909091,33,asch_zhu_unbiased_unanimous_plain
1.0,instruct,reasoning,0.037037037037037035,27,asch_zhu_unbiased_unanimous_plain
1.0,instruct,science,0.2222222222222222,27,asch_zhu_unbiased_unanimous_plain
1.0,instruct,truthfulness,0.07407407407407407,27,asch_zhu_unbiased_unanimous_plain
1.0,instruct_sft,general,0.11428571428571428,35,asch_zhu_unbiased_unanimous_plain
1.0,instruct_sft,knowledge,0.16666666666666666,36,asch_zhu_unbiased_unanimous_plain
1.0,instruct_sft,math,0.058823529411764705,34,asch_zhu_unbiased_unanimous_plain
1.0,instruct_sft,opinion,0.034482758620689655,29,asch_zhu_unbiased_unanimous_plain
1.0,instruct_sft,reasoning,0.06666666666666667,30,asch_zhu_unbiased_unanimous_plain
1.0,instruct_sft,science,0.07142857142857142,28,asch_zhu_unbiased_unanimous_plain
1.0,instruct_sft,truthfulness,0.09375,32,asch_zhu_unbiased_unanimous_plain
1.0,instruct_dpo,general,0.06451612903225806,31,asch_zhu_unbiased_unanimous_plain
1.0,instruct_dpo,knowledge,0.1,30,asch_zhu_unbiased_unanimous_plain
1.0,instruct_dpo,math,0.0975609756097561,41,asch_zhu_unbiased_unanimous_plain
1.0,instruct_dpo,opinion,0.0,26,asch_zhu_unbiased_unanimous_plain
1.0,instruct_dpo,reasoning,0.07407407407407407,27,asch_zhu_unbiased_unanimous_plain
1.0,instruct_dpo,science,0.08,25,asch_zhu_unbiased_unanimous_plain
1.0,instruct_dpo,truthfulness,0.034482758620689655,29,asch_zhu_unbiased_unanimous_plain
1.0,think,general,0.1875,16,asch_zhu_unbiased_unanimous_plain
1.0,think,knowledge,0.16666666666666666,12,asch_zhu_unbiased_unanimous_plain
1.0,think,math,0.0,24,asch_zhu_unbiased_unanimous_plain
1.0,think,opinion,0.0,24,asch_zhu_unbiased_unanimous_plain
1.0,think,reasoning,0.0,18,asch_zhu_unbiased_unanimous_plain
1.0,think,science,0.2,20,asch_zhu_unbiased_unanimous_plain
1.0,think,truthfulness,0.0,25,asch_zhu_unbiased_unanimous_plain
1.0,think_sft,general,0.05555555555555555,18,asch_zhu_unbiased_unanimous_plain
1.0,think_sft,knowledge,0.0,15,asch_zhu_unbiased_unanimous_plain
1.0,think_sft,math,0.05714285714285714,35,asch_zhu_unbiased_unanimous_plain
1.0,think_sft,opinion,0.041666666666666664,24,asch_zhu_unbiased_unanimous_plain
1.0,think_sft,reasoning,0.05,20,asch_zhu_unbiased_unanimous_plain
1.0,think_sft,science,0.125,16,asch_zhu_unbiased_unanimous_plain
1.0,think_sft,truthfulness,0.04,25,asch_zhu_unbiased_unanimous_plain
0.0,base,general,0.06060606060606061,33,asch_zhu_unbiased_unanimous_neutral
0.0,base,knowledge,0.06060606060606061,33,asch_zhu_unbiased_unanimous_neutral
0.0,base,math,0.0,57,asch_zhu_unbiased_unanimous_neutral
0.0,base,opinion,0.08823529411764706,34,asch_zhu_unbiased_unanimous_neutral
0.0,base,reasoning,0.12,25,asch_zhu_unbiased_unanimous_neutral
0.0,base,science,0.17857142857142858,28,asch_zhu_unbiased_unanimous_neutral
0.0,base,truthfulness,0.125,32,asch_zhu_unbiased_unanimous_neutral
0.0,instruct,general,0.16129032258064516,31,asch_zhu_unbiased_unanimous_neutral
0.0,instruct,knowledge,0.1,30,asch_zhu_unbiased_unanimous_neutral
0.0,instruct,math,0.11764705882352941,34,asch_zhu_unbiased_unanimous_neutral
0.0,instruct,opinion,0.1,30,asch_zhu_unbiased_unanimous_neutral
0.0,instruct,reasoning,0.038461538461538464,26,asch_zhu_unbiased_unanimous_neutral
0.0,instruct,science,0.17391304347826086,23,asch_zhu_unbiased_unanimous_neutral
0.0,instruct,truthfulness,0.1,30,asch_zhu_unbiased_unanimous_neutral
0.0,instruct_sft,general,0.0967741935483871,31,asch_zhu_unbiased_unanimous_neutral
0.0,instruct_sft,knowledge,0.12903225806451613,31,asch_zhu_unbiased_unanimous_neutral
0.0,instruct_sft,math,0.05405405405405406,37,asch_zhu_unbiased_unanimous_neutral
0.0,instruct_sft,opinion,0.1,30,asch_zhu_unbiased_unanimous_neutral
0.0,instruct_sft,reasoning,0.03571428571428571,28,asch_zhu_unbiased_unanimous_neutral
0.0,instruct_sft,science,0.06451612903225806,31,asch_zhu_unbiased_unanimous_neutral
0.0,instruct_sft,truthfulness,0.08695652173913043,23,asch_zhu_unbiased_unanimous_neutral
0.0,instruct_dpo,general,0.10714285714285714,28,asch_zhu_unbiased_unanimous_neutral
0.0,instruct_dpo,knowledge,0.06451612903225806,31,asch_zhu_unbiased_unanimous_neutral
0.0,instruct_dpo,math,0.05405405405405406,37,asch_zhu_unbiased_unanimous_neutral
0.0,instruct_dpo,opinion,0.13793103448275862,29,asch_zhu_unbiased_unanimous_neutral
0.0,instruct_dpo,reasoning,0.2,30,asch_zhu_unbiased_unanimous_neutral
0.0,instruct_dpo,science,0.2857142857142857,28,asch_zhu_unbiased_unanimous_neutral
0.0,instruct_dpo,truthfulness,0.037037037037037035,27,asch_zhu_unbiased_unanimous_neutral
0.0,think,general,0.05555555555555555,18,asch_zhu_unbiased_unanimous_neutral
0.0,think,knowledge,0.0,21,asch_zhu_unbiased_unanimous_neutral
0.0,think,math,0.0,22,asch_zhu_unbiased_unanimous_neutral
0.0,think,opinion,0.0,22,asch_zhu_unbiased_unanimous_neutral
0.0,think,reasoning,0.0,14,asch_zhu_unbiased_unanimous_neutral
0.0,think,science,0.09523809523809523,21,asch_zhu_unbiased_unanimous_neutral
0.0,think,truthfulness,0.04,25,asch_zhu_unbiased_unanimous_neutral
0.0,think_sft,general,0.0,23,asch_zhu_unbiased_unanimous_neutral
0.0,think_sft,knowledge,0.125,16,asch_zhu_unbiased_unanimous_neutral
0.0,think_sft,math,0.0,23,asch_zhu_unbiased_unanimous_neutral
0.0,think_sft,opinion,0.11764705882352941,17,asch_zhu_unbiased_unanimous_neutral
0.0,think_sft,reasoning,0.1,20,asch_zhu_unbiased_unanimous_neutral
0.0,think_sft,science,0.08,25,asch_zhu_unbiased_unanimous_neutral
0.0,think_sft,truthfulness,0.03571428571428571,28,asch_zhu_unbiased_unanimous_neutral
0.2,base,general,0.03333333333333333,30,asch_zhu_unbiased_unanimous_neutral
0.2,base,knowledge,0.03571428571428571,28,asch_zhu_unbiased_unanimous_neutral
0.2,base,math,0.017241379310344827,58,asch_zhu_unbiased_unanimous_neutral
0.2,base,opinion,0.10344827586206896,29,asch_zhu_unbiased_unanimous_neutral
0.2,base,reasoning,0.07407407407407407,27,asch_zhu_unbiased_unanimous_neutral
0.2,base,science,0.2413793103448276,29,asch_zhu_unbiased_unanimous_neutral
0.2,base,truthfulness,0.13793103448275862,29,asch_zhu_unbiased_unanimous_neutral
0.2,instruct,general,0.12903225806451613,31,asch_zhu_unbiased_unanimous_neutral
0.2,instruct,knowledge,0.1111111111111111,27,asch_zhu_unbiased_unanimous_neutral
0.2,instruct,math,0.021739130434782608,46,asch_zhu_unbiased_unanimous_neutral
0.2,instruct,opinion,0.06896551724137931,29,asch_zhu_unbiased_unanimous_neutral
0.2,instruct,reasoning,0.0,21,asch_zhu_unbiased_unanimous_neutral
0.2,instruct,science,0.13793103448275862,29,asch_zhu_unbiased_unanimous_neutral
0.2,instruct,truthfulness,0.1111111111111111,27,asch_zhu_unbiased_unanimous_neutral
0.2,instruct_sft,general,0.06666666666666667,30,asch_zhu_unbiased_unanimous_neutral
0.2,instruct_sft,knowledge,0.06060606060606061,33,asch_zhu_unbiased_unanimous_neutral
0.2,instruct_sft,math,0.045454545454545456,44,asch_zhu_unbiased_unanimous_neutral
0.2,instruct_sft,opinion,0.06451612903225806,31,asch_zhu_unbiased_unanimous_neutral
0.2,instruct_sft,reasoning,0.1,30,asch_zhu_unbiased_unanimous_neutral
0.2,instruct_sft,science,0.04,25,asch_zhu_unbiased_unanimous_neutral
0.2,instruct_sft,truthfulness,0.08333333333333333,24,asch_zhu_unbiased_unanimous_neutral
0.2,instruct_dpo,general,0.06451612903225806,31,asch_zhu_unbiased_unanimous_neutral
0.2,instruct_dpo,knowledge,0.03571428571428571,28,asch_zhu_unbiased_unanimous_neutral
0.2,instruct_dpo,math,0.07142857142857142,42,asch_zhu_unbiased_unanimous_neutral
0.2,instruct_dpo,opinion,0.18518518518518517,27,asch_zhu_unbiased_unanimous_neutral
0.2,instruct_dpo,reasoning,0.08,25,asch_zhu_unbiased_unanimous_neutral
0.2,instruct_dpo,science,0.15384615384615385,26,asch_zhu_unbiased_unanimous_neutral
0.2,instruct_dpo,truthfulness,0.07142857142857142,28,asch_zhu_unbiased_unanimous_neutral
0.2,think,general,0.0,16,asch_zhu_unbiased_unanimous_neutral
0.2,think,knowledge,0.0,13,asch_zhu_unbiased_unanimous_neutral
0.2,think,math,0.0,18,asch_zhu_unbiased_unanimous_neutral
0.2,think,opinion,0.041666666666666664,24,asch_zhu_unbiased_unanimous_neutral
0.2,think,reasoning,0.18181818181818182,22,asch_zhu_unbiased_unanimous_neutral
0.2,think,science,0.20833333333333334,24,asch_zhu_unbiased_unanimous_neutral
0.2,think,truthfulness,0.037037037037037035,27,asch_zhu_unbiased_unanimous_neutral
0.2,think_sft,general,0.14285714285714285,14,asch_zhu_unbiased_unanimous_neutral
0.2,think_sft,knowledge,0.0,15,asch_zhu_unbiased_unanimous_neutral
0.2,think_sft,math,0.0,23,asch_zhu_unbiased_unanimous_neutral
0.2,think_sft,opinion,0.0,21,asch_zhu_unbiased_unanimous_neutral
0.2,think_sft,reasoning,0.09523809523809523,21,asch_zhu_unbiased_unanimous_neutral
0.2,think_sft,science,0.06666666666666667,15,asch_zhu_unbiased_unanimous_neutral
0.2,think_sft,truthfulness,0.0,19,asch_zhu_unbiased_unanimous_neutral
0.4,base,general,0.06060606060606061,33,asch_zhu_unbiased_unanimous_neutral
0.4,base,knowledge,0.09090909090909091,33,asch_zhu_unbiased_unanimous_neutral
0.4,base,math,0.03278688524590164,61,asch_zhu_unbiased_unanimous_neutral
0.4,base,opinion,0.03225806451612903,31,asch_zhu_unbiased_unanimous_neutral
0.4,base,reasoning,0.17391304347826086,23,asch_zhu_unbiased_unanimous_neutral
0.4,base,science,0.13793103448275862,29,asch_zhu_unbiased_unanimous_neutral
0.4,base,truthfulness,0.15625,32,asch_zhu_unbiased_unanimous_neutral
0.4,instruct,general,0.14814814814814814,27,asch_zhu_unbiased_unanimous_neutral
0.4,instruct,knowledge,0.1724137931034483,29,asch_zhu_unbiased_unanimous_neutral
0.4,instruct,math,0.045454545454545456,44,asch_zhu_unbiased_unanimous_neutral
0.4,instruct,opinion,0.06896551724137931,29,asch_zhu_unbiased_unanimous_neutral
0.4,instruct,reasoning,0.04,25,asch_zhu_unbiased_unanimous_neutral
0.4,instruct,science,0.24,25,asch_zhu_unbiased_unanimous_neutral
0.4,instruct,truthfulness,0.07407407407407407,27,asch_zhu_unbiased_unanimous_neutral
0.4,instruct_sft,general,0.02857142857142857,35,asch_zhu_unbiased_unanimous_neutral
0.4,instruct_sft,knowledge,0.0625,32,asch_zhu_unbiased_unanimous_neutral
0.4,instruct_sft,math,0.025,40,asch_zhu_unbiased_unanimous_neutral
0.4,instruct_sft,opinion,0.09375,32,asch_zhu_unbiased_unanimous_neutral
0.4,instruct_sft,reasoning,0.10344827586206896,29,asch_zhu_unbiased_unanimous_neutral
0.4,instruct_sft,science,0.1111111111111111,27,asch_zhu_unbiased_unanimous_neutral
0.4,instruct_sft,truthfulness,0.09523809523809523,21,asch_zhu_unbiased_unanimous_neutral
0.4,instruct_dpo,general,0.029411764705882353,34,asch_zhu_unbiased_unanimous_neutral
0.4,instruct_dpo,knowledge,0.08571428571428572,35,asch_zhu_unbiased_unanimous_neutral
0.4,instruct_dpo,math,0.16666666666666666,42,asch_zhu_unbiased_unanimous_neutral
0.4,instruct_dpo,opinion,0.125,32,asch_zhu_unbiased_unanimous_neutral
0.4,instruct_dpo,reasoning,0.07407407407407407,27,asch_zhu_unbiased_unanimous_neutral
0.4,instruct_dpo,science,0.034482758620689655,29,asch_zhu_unbiased_unanimous_neutral
0.4,instruct_dpo,truthfulness,0.08333333333333333,24,asch_zhu_unbiased_unanimous_neutral
0.4,think,general,0.0,15,asch_zhu_unbiased_unanimous_neutral
0.4,think,knowledge,0.0,18,asch_zhu_unbiased_unanimous_neutral
0.4,think,math,0.0,20,asch_zhu_unbiased_unanimous_neutral
0.4,think,opinion,0.0,24,asch_zhu_unbiased_unanimous_neutral
0.4,think,reasoning,0.0,17,asch_zhu_unbiased_unanimous_neutral
0.4,think,science,0.16666666666666666,18,asch_zhu_unbiased_unanimous_neutral
0.4,think,truthfulness,0.037037037037037035,27,asch_zhu_unbiased_unanimous_neutral
0.4,think_sft,general,0.125,16,asch_zhu_unbiased_unanimous_neutral
0.4,think_sft,knowledge,0.06666666666666667,15,asch_zhu_unbiased_unanimous_neutral
0.4,think_sft,math,0.0,21,asch_zhu_unbiased_unanimous_neutral
0.4,think_sft,opinion,0.0,21,asch_zhu_unbiased_unanimous_neutral
0.4,think_sft,reasoning,0.0,21,asch_zhu_unbiased_unanimous_neutral
0.4,think_sft,science,0.10526315789473684,19,asch_zhu_unbiased_unanimous_neutral
0.4,think_sft,truthfulness,0.10344827586206896,29,asch_zhu_unbiased_unanimous_neutral
0.6,base,general,0.03125,32,asch_zhu_unbiased_unanimous_neutral
0.6,base,knowledge,0.0,32,asch_zhu_unbiased_unanimous_neutral
0.6,base,math,0.0,58,asch_zhu_unbiased_unanimous_neutral
0.6,base,opinion,0.11764705882352941,34,asch_zhu_unbiased_unanimous_neutral
0.6,base,reasoning,0.1724137931034483,29,asch_zhu_unbiased_unanimous_neutral
0.6,base,science,0.1935483870967742,31,asch_zhu_unbiased_unanimous_neutral
0.6,base,truthfulness,0.1724137931034483,29,asch_zhu_unbiased_unanimous_neutral
0.6,instruct,general,0.1875,32,asch_zhu_unbiased_unanimous_neutral
0.6,instruct,knowledge,0.09375,32,asch_zhu_unbiased_unanimous_neutral
0.6,instruct,math,0.11627906976744186,43,asch_zhu_unbiased_unanimous_neutral
0.6,instruct,opinion,0.11538461538461539,26,asch_zhu_unbiased_unanimous_neutral
0.6,instruct,reasoning,0.034482758620689655,29,asch_zhu_unbiased_unanimous_neutral
0.6,instruct,science,0.13793103448275862,29,asch_zhu_unbiased_unanimous_neutral
0.6,instruct,truthfulness,0.08,25,asch_zhu_unbiased_unanimous_neutral
0.6,instruct_sft,general,0.0625,32,asch_zhu_unbiased_unanimous_neutral
0.6,instruct_sft,knowledge,0.0967741935483871,31,asch_zhu_unbiased_unanimous_neutral
0.6,instruct_sft,math,0.1,40,asch_zhu_unbiased_unanimous_neutral
0.6,instruct_sft,opinion,0.07407407407407407,27,asch_zhu_unbiased_unanimous_neutral
0.6,instruct_sft,reasoning,0.10714285714285714,28,asch_zhu_unbiased_unanimous_neutral
0.6,instruct_sft,science,0.037037037037037035,27,asch_zhu_unbiased_unanimous_neutral
0.6,instruct_sft,truthfulness,0.06896551724137931,29,asch_zhu_unbiased_unanimous_neutral
0.6,instruct_dpo,general,0.10344827586206896,29,asch_zhu_unbiased_unanimous_neutral
0.6,instruct_dpo,knowledge,0.06451612903225806,31,asch_zhu_unbiased_unanimous_neutral
0.6,instruct_dpo,math,0.07142857142857142,42,asch_zhu_unbiased_unanimous_neutral
0.6,instruct_dpo,opinion,0.06896551724137931,29,asch_zhu_unbiased_unanimous_neutral
0.6,instruct_dpo,reasoning,0.07692307692307693,26,asch_zhu_unbiased_unanimous_neutral
0.6,instruct_dpo,science,0.06896551724137931,29,asch_zhu_unbiased_unanimous_neutral
0.6,instruct_dpo,truthfulness,0.08,25,asch_zhu_unbiased_unanimous_neutral
0.6,think,general,0.0,17,asch_zhu_unbiased_unanimous_neutral
0.6,think,knowledge,0.0,12,asch_zhu_unbiased_unanimous_neutral
0.6,think,math,0.041666666666666664,24,asch_zhu_unbiased_unanimous_neutral
0.6,think,opinion,0.1111111111111111,27,asch_zhu_unbiased_unanimous_neutral
0.6,think,reasoning,0.0,12,asch_zhu_unbiased_unanimous_neutral
0.6,think,science,0.16666666666666666,18,asch_zhu_unbiased_unanimous_neutral
0.6,think,truthfulness,0.034482758620689655,29,asch_zhu_unbiased_unanimous_neutral
0.6,think_sft,general,0.07692307692307693,13,asch_zhu_unbiased_unanimous_neutral
0.6,think_sft,knowledge,0.0,16,asch_zhu_unbiased_unanimous_neutral
0.6,think_sft,math,0.0,23,asch_zhu_unbiased_unanimous_neutral
0.6,think_sft,opinion,0.0,20,asch_zhu_unbiased_unanimous_neutral
0.6,think_sft,reasoning,0.05263157894736842,19,asch_zhu_unbiased_unanimous_neutral
0.6,think_sft,science,0.11764705882352941,17,asch_zhu_unbiased_unanimous_neutral
0.6,think_sft,truthfulness,0.07407407407407407,27,asch_zhu_unbiased_unanimous_neutral
0.8,base,general,0.06060606060606061,33,asch_zhu_unbiased_unanimous_neutral
0.8,base,knowledge,0.14285714285714285,28,asch_zhu_unbiased_unanimous_neutral
0.8,base,math,0.0,61,asch_zhu_unbiased_unanimous_neutral
0.8,base,opinion,0.10344827586206896,29,asch_zhu_unbiased_unanimous_neutral
0.8,base,reasoning,0.10714285714285714,28,asch_zhu_unbiased_unanimous_neutral
0.8,base,science,0.16,25,asch_zhu_unbiased_unanimous_neutral
0.8,base,truthfulness,0.06896551724137931,29,asch_zhu_unbiased_unanimous_neutral
0.8,instruct,general,0.1875,32,asch_zhu_unbiased_unanimous_neutral
0.8,instruct,knowledge,0.11538461538461539,26,asch_zhu_unbiased_unanimous_neutral
0.8,instruct,math,0.06382978723404255,47,asch_zhu_unbiased_unanimous_neutral
0.8,instruct,opinion,0.1,30,asch_zhu_unbiased_unanimous_neutral
0.8,instruct,reasoning,0.0,26,asch_zhu_unbiased_unanimous_neutral
0.8,instruct,science,0.125,32,asch_zhu_unbiased_unanimous_neutral
0.8,instruct,truthfulness,0.0967741935483871,31,asch_zhu_unbiased_unanimous_neutral
0.8,instruct_sft,general,0.0967741935483871,31,asch_zhu_unbiased_unanimous_neutral
0.8,instruct_sft,knowledge,0.09090909090909091,33,asch_zhu_unbiased_unanimous_neutral
0.8,instruct_sft,math,0.07692307692307693,39,asch_zhu_unbiased_unanimous_neutral
0.8,instruct_sft,opinion,0.07692307692307693,26,asch_zhu_unbiased_unanimous_neutral
0.8,instruct_sft,reasoning,0.0967741935483871,31,asch_zhu_unbiased_unanimous_neutral
0.8,instruct_sft,science,0.045454545454545456,22,asch_zhu_unbiased_unanimous_neutral
0.8,instruct_sft,truthfulness,0.1111111111111111,27,asch_zhu_unbiased_unanimous_neutral
0.8,instruct_dpo,general,0.1,30,asch_zhu_unbiased_unanimous_neutral
0.8,instruct_dpo,knowledge,0.0625,32,asch_zhu_unbiased_unanimous_neutral
0.8,instruct_dpo,math,0.023255813953488372,43,asch_zhu_unbiased_unanimous_neutral
0.8,instruct_dpo,opinion,0.038461538461538464,26,asch_zhu_unbiased_unanimous_neutral
0.8,instruct_dpo,reasoning,0.045454545454545456,22,asch_zhu_unbiased_unanimous_neutral
0.8,instruct_dpo,science,0.15384615384615385,26,asch_zhu_unbiased_unanimous_neutral
0.8,instruct_dpo,truthfulness,0.125,24,asch_zhu_unbiased_unanimous_neutral
0.8,think,general,0.0,16,asch_zhu_unbiased_unanimous_neutral
0.8,think,knowledge,0.05,20,asch_zhu_unbiased_unanimous_neutral
0.8,think,math,0.0,31,asch_zhu_unbiased_unanimous_neutral
0.8,think,opinion,0.05,20,asch_zhu_unbiased_unanimous_neutral
0.8,think,reasoning,0.1,20,asch_zhu_unbiased_unanimous_neutral
0.8,think,science,0.16666666666666666,18,asch_zhu_unbiased_unanimous_neutral
0.8,think,truthfulness,0.04,25,asch_zhu_unbiased_unanimous_neutral
0.8,think_sft,general,0.05,20,asch_zhu_unbiased_unanimous_neutral
0.8,think_sft,knowledge,0.0,23,asch_zhu_unbiased_unanimous_neutral
0.8,think_sft,math,0.041666666666666664,24,asch_zhu_unbiased_unanimous_neutral
0.8,think_sft,opinion,0.04,25,asch_zhu_unbiased_unanimous_neutral
0.8,think_sft,reasoning,0.0625,16,asch_zhu_unbiased_unanimous_neutral
0.8,think_sft,science,0.17647058823529413,17,asch_zhu_unbiased_unanimous_neutral
0.8,think_sft,truthfulness,0.10714285714285714,28,asch_zhu_unbiased_unanimous_neutral
1.0,base,general,0.029411764705882353,34,asch_zhu_unbiased_unanimous_neutral
1.0,base,knowledge,0.030303030303030304,33,asch_zhu_unbiased_unanimous_neutral
1.0,base,math,0.03076923076923077,65,asch_zhu_unbiased_unanimous_neutral
1.0,base,opinion,0.0,34,asch_zhu_unbiased_unanimous_neutral
1.0,base,reasoning,0.07407407407407407,27,asch_zhu_unbiased_unanimous_neutral
1.0,base,science,0.13793103448275862,29,asch_zhu_unbiased_unanimous_neutral
1.0,base,truthfulness,0.1724137931034483,29,asch_zhu_unbiased_unanimous_neutral
1.0,instruct,general,0.09090909090909091,33,asch_zhu_unbiased_unanimous_neutral
1.0,instruct,knowledge,0.16666666666666666,30,asch_zhu_unbiased_unanimous_neutral
1.0,instruct,math,0.023809523809523808,42,asch_zhu_unbiased_unanimous_neutral
1.0,instruct,opinion,0.09090909090909091,33,asch_zhu_unbiased_unanimous_neutral
1.0,instruct,reasoning,0.0,27,asch_zhu_unbiased_unanimous_neutral
1.0,instruct,science,0.1111111111111111,27,asch_zhu_unbiased_unanimous_neutral
1.0,instruct,truthfulness,0.07407407407407407,27,asch_zhu_unbiased_unanimous_neutral
1.0,instruct_sft,general,0.02857142857142857,35,asch_zhu_unbiased_unanimous_neutral
1.0,instruct_sft,knowledge,0.1388888888888889,36,asch_zhu_unbiased_unanimous_neutral
1.0,instruct_sft,math,0.08571428571428572,35,asch_zhu_unbiased_unanimous_neutral
1.0,instruct_sft,opinion,0.06896551724137931,29,asch_zhu_unbiased_unanimous_neutral
1.0,instruct_sft,reasoning,0.06666666666666667,30,asch_zhu_unbiased_unanimous_neutral
1.0,instruct_sft,science,0.0,28,asch_zhu_unbiased_unanimous_neutral
1.0,instruct_sft,truthfulness,0.09375,32,asch_zhu_unbiased_unanimous_neutral
1.0,instruct_dpo,general,0.12903225806451613,31,asch_zhu_unbiased_unanimous_neutral
1.0,instruct_dpo,knowledge,0.03333333333333333,30,asch_zhu_unbiased_unanimous_neutral
1.0,instruct_dpo,math,0.1,40,asch_zhu_unbiased_unanimous_neutral
