idx,source_dataset,domain_canonical,prompt_id,w_struct_jaccard,l_struct_jaccard,delta_struct_jaccard,w_ngram_overlap,l_ngram_overlap,delta_ngram_overlap,w_sycophancy,l_sycophancy,delta_sycophancy,w_correction,l_correction,delta_correction,w_affirm_prefix,l_affirm_prefix,w_max_run,l_max_run,delta_max_run,w_consensus_hits,l_consensus_hits,delta_consensus_hits,w_has_run_5,l_has_run_5,delta_has_run_5,w_peer_frame_count,l_peer_frame_count,delta_peer_frame_count,w_correction_per_1k,l_correction_per_1k,delta_correction_per_1k,chosen_model,rejected_model,preference_type
217,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-4-916,0.4000,0.4000,0.0000,0.0739,0.0776,0.0037,0,0,0,1,1,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0987,0.2894,-0.1907,qwen3-no_reasoning-30b-3a,qwen3-no_reasoning-0.6b,llm_judged
218,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-34-561,0.6667,0.6667,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-coder-no_reasoning-30b-3a,yi-34b,llm_judged
219,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-94-260,0.0000,1.0000,1.0000,0.0000,0.7000,0.7000,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
220,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-56-714,0.5000,1.0000,0.5000,0.0000,0.0035,0.0035,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-7b,olmo2-1b,llm_judged
221,unknown,unmapped,IF_sft_data_verified_permissive-request-6-337,0.6667,0.5000,-0.1667,0.2083,0.5082,0.2999,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-30b-3a,olmo2-1b,llm_judged
222,unknown,unmapped,correct-python-sft-187k-request-18-54,0.1667,0.1667,0.0000,0.0279,0.0430,0.0151,0,0,0,0,0,0,0,0,3,2,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
223,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-38-951,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0,0,0,0,1,-1,1,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,1.2579,-1.2579,qwen3-no_reasoning-8b,olmo2-1b,llm_judged
224,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-17-811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
225,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-49-766,0.0000,0.0000,0.0000,0.0769,0.0000,-0.0769,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-coder-no_reasoning-30b-3a,olmo2-7b,llm_judged
226,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-13-875,0.7500,0.4000,-0.3500,0.0060,0.1038,0.0978,0,0,0,0,1,-1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.4011,-0.4011,olmo2-32b,yi-9b,llm_judged
227,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-14-680,0.3333,0.3333,0.0000,0.0476,0.6000,0.5524,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
228,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-48-777,0.0000,0.0000,0.0000,0.1359,0.2517,0.1159,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,phi4-mini-instruct,llm_judged
229,unknown,unmapped,tulu-3-sft-personas-math-request-146-575,0.2000,0.4000,0.2000,0.1446,0.0953,-0.0493,0,0,0,0,2,-2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.3551,-0.3551,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
230,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-41-629,1.0000,0.5000,-0.5000,0.0300,0.1811,0.1511,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
231,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-35-426,1.0000,0.5000,-0.5000,0.0403,0.0000,-0.0403,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5858,0.0000,0.5858,gemma3-4b,olmo2-1b,llm_judged
232,unknown,unmapped,filtered_wc_sample_500k-request-443-713,0.0000,0.4000,0.4000,0.0000,0.2016,0.2016,0,0,0,0,0,0,0,0,1,5,4,0,0,0,0,1,1,0,0,0,0.0000,0.0000,0.0000,yi-9b,olmo2-7b,llm_judged
233,unknown,unmapped,tulu_v3.9_table_gpt_5k-request-2-888,0.3333,0.0000,-0.3333,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwq-32b,phi4-mini-instruct,llm_judged
234,unknown,unmapped,tulu-3-sft-personas-algebra-request-17-25,0.4000,0.6667,0.2667,0.1508,0.0809,-0.0699,0,0,0,9,0,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.4038,0.0000,0.4038,qwen3-no_reasoning-4b,olmo2-1b,llm_judged
235,unknown,unmapped,tulu_v3.9_open_math_2_gsm8k_50k-request-34-538,0.0000,0.0000,0.0000,0.0682,0.0806,0.0125,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-34b,olmo2-13b,llm_judged
236,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-102-433,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
237,unknown,unmapped,Wildchat-1m-gpt-4.1-regeneration-not-english-request-228-215,0.0000,0.0000,0.0000,0.0048,0.0151,0.0102,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-32b,qwen3-no_reasoning-1.7b,llm_judged
238,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-21-616,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-120b,qwen3-no_reasoning-0.6b,llm_judged
239,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-7-782,0.0000,0.0000,0.0000,0.0000,0.0073,0.0073,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-12b,qwen3-no_reasoning-0.6b,llm_judged
240,unknown,unmapped,tulu-3-sft-personas-instruction-following-o3-request-20-488,0.5000,0.5000,0.0000,0.0310,0.0714,0.0405,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
241,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-49-855,0.2000,0.3333,0.1333,0.0282,0.1052,0.0769,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-120b,yi-9b,llm_judged
242,unknown,unmapped,tulu_v3.9_sciriff_10k-request-3-870,0.0000,0.0000,0.0000,0.0366,0.8125,0.7759,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
243,unknown,unmapped,tulu-3-sft-personas-instruction-following-o3-request-7-416,0.0000,0.0000,0.0000,0.0177,0.1064,0.0887,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
244,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-36-858,1.0000,0.0000,-1.0000,0.0000,0.0196,0.0196,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
245,unknown,unmapped,flan_v2_converted-request-48-612,0.5000,0.6667,0.1667,0.5926,0.4828,-0.1098,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
246,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-61-653,0.2500,0.5000,0.2500,0.0406,0.0302,-0.0104,0,0,0,5,0,5,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.4770,0.0000,0.4770,qwen3-no_reasoning-4b,olmo2-1b,llm_judged
247,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-26-720,0.6667,0.6667,0.0000,0.0000,0.0250,0.0250,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-13b,olmo2-7b,llm_judged
248,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-78-185,0.0000,0.0000,0.0000,0.0359,0.1255,0.0896,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-27b,olmo2-1b,llm_judged
249,unknown,unmapped,tulu_v3.9_open_math_2_gsm8k_50k-request-23-9,0.0000,0.0000,0.0000,0.1356,0.2206,0.0850,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
250,unknown,unmapped,tulu-3-sft-personas-instruction-following-o3-request-20-482,0.0000,0.0000,0.0000,0.0040,0.0000,-0.0040,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
251,unknown,unmapped,flan_v2_converted-request-76-129,0.5000,0.0000,-0.5000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
252,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-12-612,0.0000,1.0000,1.0000,0.0041,0.0000,-0.0041,0,0,0,0,0,0,0,1,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-27b,olmo2-1b,llm_judged
253,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-29-239,0.0000,0.0000,0.0000,0.0042,0.0000,-0.0042,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
254,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-2-226,0.0000,0.0000,0.0000,0.0103,0.0221,0.0119,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
255,unknown,unmapped,correct-python-sft-187k-request-137-332,0.4000,0.4000,0.0000,0.0236,0.0874,0.0638,0,0,0,0,0,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
256,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-34-32,1.0000,1.0000,0.0000,0.0036,0.0028,-0.0008,0,0,0,0,1,-1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.4105,-0.4105,olmo2-13b,yi-34b,llm_judged
257,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-40-390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
258,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-2-983,0.0000,0.0000,0.0000,0.0129,0.6797,0.6668,0,0,0,0,0,0,0,1,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-20b,qwen3-no_reasoning-0.6b,llm_judged
259,unknown,unmapped,tulu-3-sft-personas-math-request-39-960,0.5000,0.4000,-0.1000,0.1232,0.1938,0.0706,0,0,0,0,2,-2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.6180,-0.6180,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
260,unknown,unmapped,DaringAnteater-prefs_olmo2_7b-request-1-700,0.5000,0.5000,0.0000,0.5347,0.6094,0.0747,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
261,unknown,unmapped,multiturn_self_talk_gpt_271,0.3333,0.3333,0.0000,0.2264,0.7708,0.5444,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.4409,0.0000,1.4409,gpt-4o,gpt-3.5,multiturn_self_talk
262,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-28-261,0.3333,0.0000,-0.3333,0.0870,0.1818,0.0949,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4.1-2025-04-14,phi4-mini-instruct,llm_judged
263,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-39-731,1.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
264,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-6-934,0.3333,0.5000,0.1667,0.0010,0.0419,0.0409,0,0,0,3,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.4618,0.2634,0.1983,gemma3-27b,qwen3-no_reasoning-0.6b,llm_judged
265,unknown,unmapped,flan_v2_converted-request-61-994,0.0000,0.5000,0.5000,0.0870,0.7500,0.6630,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-14b,qwen3-no_reasoning-0.6b,llm_judged
266,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-98-174,0.3333,0.3333,0.0000,0.0656,0.1053,0.0397,0,0,0,1,1,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.3478,0.4357,-0.0879,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
267,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-45-159,0.0000,0.0000,0.0000,0.0357,0.0622,0.0265,0,0,0,0,0,0,0,1,3,2,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-20b,qwen3-no_reasoning-0.6b,llm_judged
268,unknown,unmapped,correct-python-sft-187k-request-63-939,0.4000,0.2500,-0.1500,0.1378,0.1828,0.0450,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-30b-3a,phi4-mini-instruct,llm_judged
269,unknown,unmapped,correct-python-sft-187k-request-161-797,0.6667,0.4000,-0.2667,0.0109,0.0759,0.0650,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,phi4-mini-instruct,olmo2-7b,llm_judged
270,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-13-756,0.2500,0.3333,0.0833,0.0427,0.0384,-0.0043,2,0,-2,1,1,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.1316,0.2961,-0.1645,qwen3-no_reasoning-32b,olmo2-1b,llm_judged
271,unknown,unmapped,tulu-3-sft-personas-math-request-63-172,0.4000,0.2500,-0.1500,0.0173,0.1190,0.1018,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-120b,yi-34b,llm_judged
272,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-31-891,0.4000,0.2500,-0.1500,0.0214,0.1195,0.0981,0,0,0,3,0,3,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0.4572,0.0000,0.4572,qwen3-no_reasoning-4b,olmo2-1b,llm_judged
273,unknown,unmapped,tulu_v3.9_aya_100k-request-48-883,1.0000,0.5000,-0.5000,0.0000,0.0103,0.0103,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-120b,qwen3-no_reasoning-8b,llm_judged
274,unknown,unmapped,multiturn_self_talk_qwen_1502,0.0000,0.0000,0.0000,0.2353,0.0000,-0.2353,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,1.1173,-1.1173,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_self_talk
275,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-8-188,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
276,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-53-989,0.0000,0.0000,0.0000,0.0927,0.2420,0.1494,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
277,unknown,unmapped,personahub_code_v2_34999-request-15-783,0.4000,0.4000,0.0000,0.1970,0.2231,0.0262,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
278,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-72-579,0.0000,0.0000,0.0000,0.0028,0.0039,0.0010,0,0,0,1,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0.4299,0.0000,0.4299,qwen3-no_reasoning-14b,qwen3-no_reasoning-30b-3a,llm_judged
279,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-20-752,0.0000,0.0000,0.0000,0.0065,0.0024,-0.0040,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
280,unknown,unmapped,tulu_v3.9_sciriff_10k-request-5-705,0.6667,0.0000,-0.6667,0.0214,0.0000,-0.0214,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-12b,olmo2-1b,llm_judged
281,unknown,unmapped,tulu_v3.9_sciriff_10k-request-3-28,0.0000,0.0000,0.0000,0.0175,0.0000,-0.0175,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
282,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-32-114,0.0000,0.0000,0.0000,0.2460,0.1860,-0.0600,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-1.7b,olmo2-1b,llm_judged
283,unknown,unmapped,flan_v2_converted-request-18-181,0.3333,1.0000,0.6667,0.0556,0.2759,0.2203,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
284,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-47-993,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,phi4-mini-instruct,qwen3-no_reasoning-1.7b,llm_judged
285,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-83-356,0.6000,0.4000,-0.2000,0.0827,0.1098,0.0271,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
286,unknown,unmapped,flan_v2_converted-request-69-940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-0.6b,olmo2-7b,llm_judged
287,unknown,unmapped,tulu_v3.9_open_math_2_gsm8k_50k-request-43-929,0.0000,0.0000,0.0000,0.0459,0.0420,-0.0039,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-1.7b,phi4-mini-instruct,llm_judged
288,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-44-886,0.0000,0.0000,0.0000,0.0101,0.0000,-0.0101,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1471,0.0000,0.1471,gemma3-27b,olmo2-7b,llm_judged
289,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-27-318,0.5000,1.0000,0.5000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
290,unknown,unmapped,filtered_wc_sample_500k-request-221-153,0.5000,0.3333,-0.1667,0.0000,0.0199,0.0199,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
291,unknown,unmapped,tulu_v3.9_sciriff_10k-request-3-458,0.0000,0.0000,0.0000,0.1951,0.0323,-0.1629,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
292,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-7-350,1.0000,0.0000,-1.0000,0.0000,0.0112,0.0112,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
293,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-58-324,0.4000,0.2500,-0.1500,0.0020,0.0020,0.0000,0,1,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.1618,0.0000,0.1618,qwen3-no_reasoning-32b,qwen3-no_reasoning-1.7b,llm_judged
294,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-206-530,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,mistral-24b,qwen3-no_reasoning-0.6b,llm_judged
295,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-38-255,0.0000,1.0000,1.0000,0.0021,0.0000,-0.0021,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,1.1947,-1.1947,qwen3-no_reasoning-14b,olmo2-13b,llm_judged
296,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-47-989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
297,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-27-431,0.6667,0.3333,-0.3333,0.2326,0.3333,0.1008,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-1.7b,olmo2-13b,llm_judged
298,unknown,unmapped,filtered_wc_sample_500k-request-411-968,1.0000,1.0000,0.0000,0.4483,0.0000,-0.4483,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-1.7b,yi-34b,llm_judged
299,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-72-589,1.0000,0.5000,-0.5000,0.0556,0.0210,-0.0346,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.2310,0.0000,0.2310,phi4-mini-instruct,qwen3-no_reasoning-1.7b,llm_judged
300,unknown,unmapped,filtered_wc_sample_500k-request-11-602,0.0000,0.0000,0.0000,0.0000,0.0148,0.0148,0,0,0,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.8885,0.0000,0.8885,olmo2-7b,qwen3-no_reasoning-1.7b,llm_judged
301,unknown,unmapped,flan_v2_converted-request-81-838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
302,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-50-498,0.0000,0.0000,0.0000,0.0048,0.0225,0.0176,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
303,unknown,unmapped,multiturn_self_talk_qwen_392,0.0000,0.0000,0.0000,0.0345,0.3333,0.2989,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_self_talk
